name,source,rarity,type,official_price_gp,rule_price,official_anchor_ratio,ml_price,pre_anchor_final_price,anchored_final_price,official_anchor_tier,official_anchor_delta
Olisuba Leaf,EGW,mundane,G,50.0,50.0,1.0,40.81281,50.0,50.0,near_agreement_official_heavy,0.0
Onyx,XDMG,mundane,$G|XDMG,50.0,50.0,1.0,40.81281,50.0,50.0,exact_commodity_official_price,0.0
Opal,XDMG,mundane,$G|XDMG,1000.0,1000.0,1.0,40.81281,1000.0,1000.0,exact_commodity_official_price,0.0
Orb,XPHB,mundane,SCF|XPHB,20.0,20.0,1.0,50.084457,20.0,20.0,near_agreement_official_heavy,0.0
Ox,XDMG,mundane,TG|XDMG,15.0,15.0,1.0,40.81281,15.0,15.0,exact_commodity_official_price,0.0
Pack Saddle,PHB,mundane,TAH,5.0,5.0,1.0,40.81281,5.0,5.0,near_agreement_official_heavy,0.0
Padded Armor,XPHB,mundane,LA|XPHB,5.0,5.0,1.0,46.525715,5.0,5.0,near_agreement_official_heavy,0.0
Padded Barding,PHB,mundane,TAH,20.0,20.0,1.0,40.81281,20.0,20.0,near_agreement_official_heavy,0.0
Painted gold war mask,XDMG,mundane,$A|XDMG,750.0,750.0,1.0,40.81281,750.0,750.0,exact_commodity_official_price,0.0
Painter's Supplies,XPHB,mundane,AT|XPHB,10.0,10.0,1.0,40.81281,10.0,10.0,near_agreement_official_heavy,0.0
Pair of engraved bone dice,XDMG,mundane,$A|XDMG,25.0,25.0,1.0,40.81281,25.0,25.0,exact_commodity_official_price,0.0
Pale Tincture,XDMG,mundane,G|XPHB,250.0,250.0,1.0,40.81281,250.0,250.0,near_agreement_official_heavy,0.0
Paper Cartridge Bullet,GrimHollowPG24,mundane,A|XPHB,0.15,0.15,1.0,13.492485,0.15,0.15,near_agreement_official_heavy,0.0
"Paper Cartridge Bullet, Armor-Piercing",GrimHollowPG24,mundane,A|XPHB,50.0,50.0,1.0,13.492485,50.0,50.0,near_agreement_official_heavy,0.0
"Paper Cartridge Bullet, Blessed",GrimHollowPG24,mundane,A|XPHB,50.0,50.0,1.0,13.492485,50.0,50.0,near_agreement_official_heavy,0.0
"Paper Cartridge Bullet, Brutal",GrimHollowPG24,mundane,A|XPHB,50.0,50.0,1.0,13.492485,50.0,50.0,near_agreement_official_heavy,0.0
"Paper Cartridge Bullet, Desecrated",GrimHollowPG24,mundane,A|XPHB,50.0,50.0,1.0,13.492485,50.0,50.0,near_agreement_official_heavy,0.0
"Paper Cartridge Bullet, Incendiary",GrimHollowPG24,mundane,A|XPHB,50.0,50.0,1.0,14.96926,50.0,50.0,near_agreement_official_heavy,0.0
Parrying Dagger,GrimHollowPG24,mundane,M|XPHB,350.0,350.0,1.0,53.787384,350.0,350.0,near_agreement_official_heavy,0.0
Pearl,XDMG,mundane,$G|XDMG,100.0,100.0,1.0,40.81281,100.0,100.0,exact_commodity_official_price,0.0
Pepper,XDMG,mundane,TG|XDMG,2.0,2.0,1.0,40.81281,2.0,2.0,exact_commodity_official_price,0.0
Perfume,HumblewoodTales,mundane,LTG|HumblewoodTales,20.0,20.0,1.0,40.81281,20.0,20.0,near_agreement_official_heavy,0.0
Perfume,XPHB,mundane,G|XPHB,5.0,5.0,1.0,40.81281,5.0,5.0,near_agreement_official_heavy,0.0
Peridot,XDMG,mundane,$G|XDMG,500.0,500.0,1.0,40.81281,500.0,500.0,exact_commodity_official_price,0.0
Pig,XDMG,mundane,TG|XDMG,3.0,3.0,1.0,40.81281,3.0,3.0,exact_commodity_official_price,0.0
Pike,XPHB,mundane,M|XPHB,5.0,5.0,1.0,53.787384,5.0,5.0,near_agreement_official_heavy,0.0
Pistol,HelianasGuidetoMonsterHunting,mundane,MF,200.0,200.0,1.0,40.81281,200.0,200.0,near_agreement_official_heavy,0.0
Pistol,ValdaGunslinger,mundane,R|XPHB,250.0,250.0,1.0,40.81281,250.0,250.0,near_agreement_official_heavy,0.0
Pistol,XPHB,mundane,R|XPHB,250.0,250.0,1.0,40.81281,250.0,250.0,near_agreement_official_heavy,0.0
Pitcher,PHB,mundane,G,0.02,0.02,1.0,40.81281,0.02,0.02,near_agreement_official_heavy,0.0
Plainscow,TalDoreiCampaignSettingReborn,mundane,MNT,200.0,200.0,1.0,40.81281,200.0,200.0,near_agreement_official_heavy,0.0
Plate Armor,XPHB,mundane,HA|XPHB,1500.0,1500.0,1.0,75.06696,1500.0,1500.0,near_agreement_official_heavy,0.0
Plate Barding,PHB,mundane,TAH,6000.0,6000.0,1.0,40.81281,6000.0,6000.0,near_agreement_official_heavy,0.0
Platinum,XDMG,mundane,TG|XDMG,500.0,500.0,1.0,40.81281,500.0,500.0,exact_commodity_official_price,0.0
Platinum (pp),PHB,mundane,$C,10.0,10.0,1.0,40.81281,10.0,10.0,exact_commodity_official_price,0.0
Platinum 10-Zino Coin,GGR,mundane,$C,10.0,10.0,1.0,40.81281,10.0,10.0,exact_commodity_official_price,0.0
Platinum 100-Zino Coin,GGR,mundane,$C,100.0,100.0,1.0,40.81281,100.0,100.0,exact_commodity_official_price,0.0
Platinum bracelet set with an emerald,XDMG,mundane,$A|XDMG,2500.0,2500.0,1.0,40.81281,2500.0,2500.0,exact_commodity_official_price,0.0
Playing Cards,XPHB,mundane,GS|XPHB,0.5,0.5,1.0,40.81281,0.5,0.5,near_agreement_official_heavy,0.0
Poisoner's Kit,XPHB,mundane,T|XPHB,50.0,50.0,1.0,40.81281,50.0,50.0,near_agreement_official_heavy,0.0
Polearm,GrimHollowPG24,mundane,M|XPHB,500.0,500.0,1.0,53.787384,500.0,500.0,near_agreement_official_heavy,0.0
Pony,XPHB,mundane,MNT|XPHB,30.0,30.0,1.0,40.81281,30.0,30.0,near_agreement_official_heavy,0.0
Portable Ram,XPHB,mundane,G|XPHB,4.0,4.0,1.0,40.81281,4.0,4.0,near_agreement_official_heavy,0.0
Pot Lid,ObojimaTallGrass,mundane,S,1.0,1.0,1.0,44.722927,1.0,1.0,near_agreement_official_heavy,0.0
Potter's Tools,XPHB,mundane,AT|XPHB,10.0,10.0,1.0,40.81281,10.0,10.0,near_agreement_official_heavy,0.0
Pouch,XPHB,mundane,G|XPHB,0.5,0.5,1.0,40.81281,0.5,0.5,near_agreement_official_heavy,0.0
Prespra,FRAiF,mundane,G|XPHB,300.0,300.0,1.0,40.81281,300.0,300.0,near_agreement_official_heavy,0.0
Pride Silk,EGW,mundane,G,100.0,100.0,1.0,40.81281,100.0,100.0,near_agreement_official_heavy,0.0
Pride Silk Outfit,EGW,mundane,G,500.0,500.0,1.0,40.81281,500.0,500.0,near_agreement_official_heavy,0.0
Priest's Pack,XPHB,mundane,G|XPHB,33.0,33.0,1.0,40.81281,33.0,33.0,near_agreement_official_heavy,0.0
Prosthetics,GrimHollowPG24,mundane,AdvEq,500.0,500.0,1.0,40.81281,500.0,500.0,near_agreement_official_heavy,0.0
Punch Knife,Pugilist2024,mundane,M|XPHB,2.0,2.0,1.0,53.787384,2.0,2.0,near_agreement_official_heavy,0.0
Punching Dagger,GrimHollowPG24,mundane,M|XPHB,300.0,300.0,1.0,53.787384,300.0,300.0,near_agreement_official_heavy,0.0
Purple Worm Poison,XDMG,mundane,G|XPHB,2000.0,2000.0,1.0,40.81281,2000.0,2000.0,near_agreement_official_heavy,0.0
Quartz,XDMG,mundane,$G|XDMG,50.0,50.0,1.0,40.81281,50.0,50.0,exact_commodity_official_price,0.0
Quiver,XPHB,mundane,G|XPHB,1.0,1.0,1.0,40.81281,1.0,1.0,near_agreement_official_heavy,0.0
Rain Catcher,ToA,mundane,G,1.0,1.0,1.0,40.81281,1.0,1.0,near_agreement_official_heavy,0.0
Rapier,XPHB,mundane,M|XPHB,25.0,25.0,1.0,53.787384,25.0,25.0,near_agreement_official_heavy,0.0
Rations,XPHB,mundane,G|XPHB,0.5,0.5,1.0,40.81281,0.5,0.5,near_agreement_official_heavy,0.0
Reliquary,XPHB,mundane,SCF|XPHB,5.0,5.0,1.0,50.084457,5.0,5.0,near_agreement_official_heavy,0.0
Repeater Crossbow,GrimHollowPG24,mundane,R|XPHB,750.0,750.0,1.0,40.81281,750.0,750.0,near_agreement_official_heavy,0.0
"Repeater Crossbow, Hand",GrimHollowPG24,mundane,R|XPHB,500.0,500.0,1.0,40.81281,500.0,500.0,near_agreement_official_heavy,0.0
"Repeater Crossbow, Heavy",GrimHollowPG24,mundane,R|XPHB,1000.0,1000.0,1.0,40.81281,1000.0,1000.0,near_agreement_official_heavy,0.0
Repeater Needler,GrimHollowPG24,mundane,R|XPHB,500.0,500.0,1.0,40.81281,500.0,500.0,near_agreement_official_heavy,0.0
Repeater Slinger,GrimHollowPG24,mundane,R|XPHB,750.0,750.0,1.0,40.81281,750.0,750.0,near_agreement_official_heavy,0.0
Retractable Shield,GrimHollowPG24,mundane,AdvEq,300.0,300.0,1.0,52.649937,300.0,300.0,near_agreement_official_heavy,0.0
Returning Club,GrimHollowPG24,mundane,M|XPHB,300.0,300.0,1.0,53.787384,300.0,300.0,near_agreement_official_heavy,0.0
Revolver,HelianasGuidetoMonsterHunting,mundane,MF,750.0,750.0,1.0,40.81281,750.0,750.0,near_agreement_official_heavy,0.0
Rhodochrosite,XDMG,mundane,$G|XDMG,10.0,10.0,1.0,40.81281,10.0,10.0,exact_commodity_official_price,0.0
Riding Horse,XPHB,mundane,MNT|XPHB,75.0,75.0,1.0,40.81281,75.0,75.0,near_agreement_official_heavy,0.0
Riding Saddle,XPHB,mundane,TAH|XPHB,10.0,10.0,1.0,40.81281,10.0,10.0,near_agreement_official_heavy,0.0
Rifle,HelianasGuidetoMonsterHunting,mundane,MF,1000.0,1000.0,1.0,40.81281,1000.0,1000.0,near_agreement_official_heavy,0.0
Ring Mail,XPHB,mundane,HA|XPHB,30.0,30.0,1.0,75.06696,30.0,30.0,near_agreement_official_heavy,0.0
Ring Mail Barding,PHB,mundane,TAH,120.0,120.0,1.0,40.81281,120.0,120.0,near_agreement_official_heavy,0.0
Robe,XPHB,mundane,G|XPHB,1.0,1.0,1.0,40.81281,1.0,1.0,near_agreement_official_heavy,0.0
Rod,XPHB,mundane,SCF|XPHB,10.0,10.0,1.0,50.084457,10.0,10.0,near_agreement_official_heavy,0.0
Rope,XPHB,mundane,G|XPHB,1.0,1.0,1.0,40.81281,1.0,1.0,near_agreement_official_heavy,0.0
Rowboat,CallfromtheDeep,mundane,SHP,50.0,50.0,1.0,40.81281,50.0,50.0,near_agreement_official_heavy,0.0
Rowboat,XPHB,mundane,SHP|XPHB,50.0,50.0,1.0,40.81281,50.0,50.0,near_agreement_official_heavy,0.0
Ruby,XDMG,mundane,$G|XDMG,5000.0,5000.0,1.0,40.81281,5000.0,5000.0,exact_commodity_official_price,0.0
Rusted Hulk,FRAiF,mundane,SHP|XPHB,50000.0,50000.0,1.0,40.81281,50000.0,50000.0,near_agreement_official_heavy,0.0
Ryath Root,ToA,mundane,G,50.0,50.0,1.0,40.81281,50.0,50.0,near_agreement_official_heavy,0.0
Sabre,GrimHollowPG24,mundane,M|XPHB,500.0,500.0,1.0,53.787384,500.0,500.0,near_agreement_official_heavy,0.0
Sack,XPHB,mundane,G|XPHB,0.01,0.01,1.0,40.81281,0.01,0.01,near_agreement_official_heavy,0.0
Saddlebags,PHB,mundane,TAH,4.0,4.0,1.0,40.81281,4.0,4.0,near_agreement_official_heavy,0.0
Saffron,XDMG,mundane,TG|XDMG,15.0,15.0,1.0,40.81281,15.0,15.0,exact_commodity_official_price,0.0
Sailing Ship,CallfromtheDeep,mundane,SHP,10000.0,10000.0,1.0,40.81281,10000.0,10000.0,near_agreement_official_heavy,0.0
Sailing Ship,XPHB,mundane,SHP|XPHB,10000.0,10000.0,1.0,40.81281,10000.0,10000.0,near_agreement_official_heavy,0.0
Salt,XDMG,mundane,TG|XDMG,0.05,0.05,1.0,40.81281,0.05,0.05,exact_commodity_official_price,0.0
Sardonyx,XDMG,mundane,$G|XDMG,50.0,50.0,1.0,40.81281,50.0,50.0,exact_commodity_official_price,0.0
Scale Mail,XPHB,mundane,MA|XPHB,50.0,50.0,1.0,55.94895,50.0,50.0,near_agreement_official_heavy,0.0
Scale Mail Barding,PHB,mundane,TAH,200.0,200.0,1.0,40.81281,200.0,200.0,near_agreement_official_heavy,0.0
Scarlet Marpenoth,CallfromtheDeep,mundane,SHP,15000.0,15000.0,1.0,40.81281,15000.0,15000.0,near_agreement_official_heavy,0.0
Scholar's Pack,XPHB,mundane,G|XPHB,40.0,40.0,1.0,40.81281,40.0,40.0,near_agreement_official_heavy,0.0
Scimitar,XPHB,mundane,M|XPHB,25.0,25.0,1.0,53.787384,25.0,25.0,near_agreement_official_heavy,0.0
Scumweed Armor,ObojimaTallGrass,mundane,MA,60.0,60.0,1.0,55.94895,60.0,60.0,near_agreement_official_heavy,0.0
Sealing Wax,PHB,mundane,G,0.5,0.5,1.0,40.81281,0.5,0.5,near_agreement_official_heavy,0.0
Secret Stone Sword,ObojimaTallGrass,mundane,M,30.0,30.0,1.0,53.787384,30.0,30.0,near_agreement_official_heavy,0.0
Seeing Glass,GrimHollowPG24,mundane,AdvEq,300.0,300.0,1.0,79.394226,300.0,300.0,near_agreement_official_heavy,0.0
Serpent Venom,XDMG,mundane,G|XPHB,200.0,200.0,1.0,40.81281,200.0,200.0,near_agreement_official_heavy,0.0
Set of gold nesting dolls,XDMG,mundane,$A|XDMG,7500.0,7500.0,1.0,40.81281,7500.0,7500.0,exact_commodity_official_price,0.0
Shadowsteel Focus,GrimHollowPG24,mundane,AdvEq,500.0,500.0,1.0,40.81281,500.0,500.0,near_agreement_official_heavy,0.0
Shard,MonstersOfDrakkenheim,mundane,Dele|MonstersOfDrakkenheim,500.0,500.0,1.0,40.81281,500.0,500.0,near_agreement_official_heavy,0.0
Shard,WDH,mundane,$C,0.1,0.1,1.0,40.81281,0.1,0.1,exact_commodity_official_price,0.0
Shawm,XPHB,mundane,INS|XPHB,2.0,2.0,1.0,82.138306,2.0,2.0,near_agreement_official_heavy,0.0
Sheathed Staff,GrimHollowPG24,mundane,M|XPHB,500.0,500.0,1.0,53.787384,500.0,500.0,near_agreement_official_heavy,0.0
Sheep,XDMG,mundane,TG|XDMG,2.0,2.0,1.0,40.81281,2.0,2.0,exact_commodity_official_price,0.0
Shell,ValdaGunslinger,mundane,A|XPHB,0.5,0.5,1.0,13.492485,0.5,0.5,near_agreement_official_heavy,0.0
Shepherd Crook,ObojimaTallGrass,mundane,M,0.7,0.7,1.0,53.787384,0.7,0.7,near_agreement_official_heavy,0.0
Shield,XPHB,mundane,S|XPHB,10.0,10.0,1.0,44.722927,10.0,10.0,near_agreement_official_heavy,0.0
Shortbow,XPHB,mundane,R|XPHB,25.0,25.0,1.0,40.81281,25.0,25.0,near_agreement_official_heavy,0.0
Shortsword,XPHB,mundane,M|XPHB,10.0,10.0,1.0,53.787384,10.0,10.0,near_agreement_official_heavy,0.0
Shovel,ObojimaTallGrass,mundane,M,0.3,0.3,1.0,53.787384,0.3,0.3,near_agreement_official_heavy,0.0
Shovel,XPHB,mundane,G|XPHB,2.0,2.0,1.0,40.81281,2.0,2.0,near_agreement_official_heavy,0.0
Sickle,XPHB,mundane,M|XPHB,1.0,1.0,1.0,53.787384,1.0,1.0,near_agreement_official_heavy,0.0
Side-handle Baton,GrimHollowPG24,mundane,M|XPHB,500.0,500.0,1.0,53.787384,500.0,500.0,near_agreement_official_heavy,0.0
Signet Ring,PHB,mundane,G,5.0,5.0,1.0,40.81281,5.0,5.0,near_agreement_official_heavy,0.0
Silk,XDMG,mundane,TG|XDMG,10.0,10.0,1.0,40.81281,10.0,10.0,exact_commodity_official_price,0.0
Silk Rope (50 feet),PHB,mundane,G,10.0,10.0,1.0,40.81281,10.0,10.0,near_agreement_official_heavy,0.0
Silk vestments with gold embroidery,XDMG,mundane,$A|XDMG,250.0,250.0,1.0,40.81281,250.0,250.0,exact_commodity_official_price,0.0
Silver,XDMG,mundane,TG|XDMG,5.0,5.0,1.0,40.81281,5.0,5.0,exact_commodity_official_price,0.0
Silver (sp),PHB,mundane,$C,0.1,0.1,1.0,40.81281,0.1,0.1,exact_commodity_official_price,0.0
Silver 25-Zib Coin,GGR,mundane,$C,0.25,0.25,1.0,40.81281,0.25,0.25,exact_commodity_official_price,0.0
Silver Bar (2-pound),XDMG,mundane,TB|XDMG,10.0,10.0,1.0,40.81281,10.0,10.0,exact_commodity_official_price,0.0
Silver Bar (5-pound),XDMG,mundane,TB|XDMG,25.0,25.0,1.0,40.81281,25.0,25.0,exact_commodity_official_price,0.0
Silver and gold brooch,XDMG,mundane,$A|XDMG,750.0,750.0,1.0,40.81281,750.0,750.0,exact_commodity_official_price,0.0
Silver chalice set with moonstones,XDMG,mundane,$A|XDMG,750.0,750.0,1.0,40.81281,750.0,750.0,exact_commodity_official_price,0.0
Silver ewer,XDMG,mundane,$A|XDMG,25.0,25.0,1.0,40.81281,25.0,25.0,exact_commodity_official_price,0.0
Silver necklace with a gemstone pendant,XDMG,mundane,$A|XDMG,250.0,250.0,1.0,40.81281,250.0,250.0,exact_commodity_official_price,0.0
Sinda berries (10),ToA,mundane,G,5.0,5.0,1.0,40.81281,5.0,5.0,near_agreement_official_heavy,0.0
Skyship,EGW,mundane,AIR|DMG,100000.0,100000.0,1.0,40.81281,100000.0,100000.0,near_agreement_official_heavy,0.0
Skyship,TalDoreiCampaignSettingReborn,mundane,AIR|DMG,100000.0,100000.0,1.0,40.81281,100000.0,100000.0,near_agreement_official_heavy,0.0
Sled,XPHB,mundane,VEH|XPHB,20.0,20.0,1.0,40.81281,20.0,20.0,near_agreement_official_heavy,0.0
Sled Dog,FRHoF,mundane,MNT|XPHB,50.0,50.0,1.0,40.81281,50.0,50.0,near_agreement_official_heavy,0.0
Sledgehammer,PHB,mundane,G,2.0,2.0,1.0,40.81281,2.0,2.0,near_agreement_official_heavy,0.0
"Sling Bullet, Acid",GrimHollowPG24,mundane,A|XPHB,75.0,75.0,1.0,13.492485,75.0,75.0,near_agreement_official_heavy,0.0
"Sling Bullet, Alchemist's Fire",GrimHollowPG24,mundane,A|XPHB,75.0,75.0,1.0,13.492485,75.0,75.0,near_agreement_official_heavy,0.0
"Sling Bullet, Armor-Piercing",GrimHollowPG24,mundane,A|XPHB,20.0,20.0,1.0,13.492485,20.0,20.0,near_agreement_official_heavy,0.0
"Sling Bullet, Blessed",GrimHollowPG24,mundane,A|XPHB,20.0,20.0,1.0,13.492485,20.0,20.0,near_agreement_official_heavy,0.0
"Sling Bullet, Brutal",GrimHollowPG24,mundane,A|XPHB,20.0,20.0,1.0,13.492485,20.0,20.0,near_agreement_official_heavy,0.0
"Sling Bullet, Desecrated",GrimHollowPG24,mundane,A|XPHB,20.0,20.0,1.0,13.492485,20.0,20.0,near_agreement_official_heavy,0.0
"Sling Bullet, Holy Water",GrimHollowPG24,mundane,A|XPHB,75.0,75.0,1.0,13.492485,75.0,75.0,near_agreement_official_heavy,0.0
"Sling Bullet, Incendiary",GrimHollowPG24,mundane,A|XPHB,20.0,20.0,1.0,14.96926,20.0,20.0,near_agreement_official_heavy,0.0
"Sling Bullet, Piercing",GrimHollowPG24,mundane,A|XPHB,0.01,0.01,1.0,13.492485,0.01,0.01,near_agreement_official_heavy,0.0
"Sling Bullet, War Oil",GrimHollowPG24,mundane,A|XPHB,75.0,75.0,1.0,25.785288,75.0,75.0,near_agreement_official_heavy,0.0
Smith's Tools,XPHB,mundane,AT|XPHB,20.0,20.0,1.0,40.81281,20.0,20.0,near_agreement_official_heavy,0.0
Smoke Bomb,GrimHollowPG24,mundane,AdvEq,50.0,50.0,1.0,40.81281,50.0,50.0,near_agreement_official_heavy,0.0
Smoke Grenade,XDMG,mundane,EXP|XDMG,50.0,50.0,1.0,40.81281,50.0,50.0,near_agreement_official_heavy,0.0
Snowshoes,IDRotF,mundane,G,2.0,2.0,1.0,40.81281,2.0,2.0,near_agreement_official_heavy,0.0
Soap,PHB,mundane,G,0.02,0.02,1.0,40.81281,0.02,0.02,near_agreement_official_heavy,0.0
Soothsalts,EGW,mundane,G,150.0,150.0,1.0,40.81281,150.0,150.0,near_agreement_official_heavy,0.0
Spear,XPHB,mundane,M|XPHB,1.0,1.0,1.0,53.787384,1.0,1.0,near_agreement_official_heavy,0.0
Spellbook,PHB,mundane,G,50.0,50.0,1.0,40.81281,50.0,50.0,near_agreement_official_heavy,0.0
Spiked Armor,SCAG,mundane,MA,75.0,75.0,1.0,55.94895,75.0,75.0,near_agreement_official_heavy,0.0
Spiked Barding,PHB,mundane,TAH,300.0,300.0,1.0,40.81281,300.0,300.0,near_agreement_official_heavy,0.0
Spinel,XDMG,mundane,$G|XDMG,100.0,100.0,1.0,40.81281,100.0,100.0,exact_commodity_official_price,0.0
Spinosaurus,ToB1-2023,mundane,MNT,2000.0,2000.0,1.0,40.81281,2000.0,2000.0,near_agreement_official_heavy,0.0
Splint Armor,XPHB,mundane,HA|XPHB,200.0,200.0,1.0,75.06696,200.0,200.0,near_agreement_official_heavy,0.0
Splint Barding,PHB,mundane,TAH,800.0,800.0,1.0,40.81281,800.0,800.0,near_agreement_official_heavy,0.0
Sprig of Mistletoe,XPHB,mundane,SCF|XPHB,1.0,1.0,1.0,50.084457,1.0,1.0,near_agreement_official_heavy,0.0
Spyglass,XPHB,mundane,G|XPHB,1000.0,1000.0,1.0,40.81281,1000.0,1000.0,near_agreement_official_heavy,0.0
Staff,XPHB,mundane,SCF|XPHB,5.0,5.0,1.0,50.084457,5.0,5.0,near_agreement_official_heavy,0.0
Star Ruby,XDMG,mundane,$G|XDMG,1000.0,1000.0,1.0,40.81281,1000.0,1000.0,exact_commodity_official_price,0.0
Star Sapphire,XDMG,mundane,$G|XDMG,1000.0,1000.0,1.0,40.81281,1000.0,1000.0,exact_commodity_official_price,0.0
Star rose quartz,XDMG,mundane,$G|XDMG,50.0,50.0,1.0,40.81281,50.0,50.0,exact_commodity_official_price,0.0
Steel Jaws,FoEQuickstone,mundane,M|XPHB,10.0,10.0,1.0,53.787384,10.0,10.0,near_agreement_official_heavy,0.0
Steppe Rations,HumblewoodTales,mundane,G,25.0,25.0,1.0,40.81281,25.0,25.0,near_agreement_official_heavy,0.0
Stink Bomb,TalDoreiCampaignSettingReborn,mundane,EXP|DMG,25.0,25.0,1.0,40.81281,25.0,25.0,near_agreement_official_heavy,0.0
Stitching Needle,GrimHollowPG24,mundane,AdvEq,250.0,250.0,1.0,40.81281,250.0,250.0,near_agreement_official_heavy,0.0
Studded Leather Armor,XPHB,mundane,LA|XPHB,45.0,45.0,1.0,46.525715,45.0,45.0,near_agreement_official_heavy,0.0
Studded Leather Barding,PHB,mundane,TAH,180.0,180.0,1.0,40.81281,180.0,180.0,near_agreement_official_heavy,0.0
Sun,WDH,mundane,$C,10.0,10.0,1.0,40.81281,10.0,10.0,exact_commodity_official_price,0.0
Surgeon's Tools,HelianasGuidetoMonsterHunting,mundane,T,50.0,50.0,1.0,40.81281,50.0,50.0,near_agreement_official_heavy,0.0
Tankard,PHB,mundane,G,0.02,0.02,1.0,40.81281,0.02,0.02,near_agreement_official_heavy,0.0
Taol,WDH,mundane,$C,2.0,2.0,1.0,40.81281,2.0,2.0,exact_commodity_official_price,0.0
Tapper Sack,ObojimaTallGrass,mundane,M,1.0,1.0,1.0,53.787384,1.0,1.0,near_agreement_official_heavy,0.0
Tea,HumblewoodTales,mundane,LTG|HumblewoodTales,5.0,5.0,1.0,40.81281,5.0,5.0,near_agreement_official_heavy,0.0
Tent,XPHB,mundane,G|XPHB,2.0,2.0,1.0,40.81281,2.0,2.0,near_agreement_official_heavy,0.0
The Voyage,CallfromtheDeep,mundane,SHP,15000.0,15000.0,1.0,40.81281,15000.0,15000.0,near_agreement_official_heavy,0.0
Thieves' Tools,XPHB,mundane,T|XPHB,25.0,25.0,1.0,40.81281,25.0,25.0,near_agreement_official_heavy,0.0
Three-Dragon Ante Set,XPHB,mundane,GS|XPHB,1.0,1.0,1.0,40.81281,1.0,1.0,near_agreement_official_heavy,0.0
Tiger Eye,XDMG,mundane,$G|XDMG,10.0,10.0,1.0,40.81281,10.0,10.0,exact_commodity_official_price,0.0
Tinderbox,XPHB,mundane,G|XPHB,0.5,0.5,1.0,40.81281,0.5,0.5,near_agreement_official_heavy,0.0
Tinker's Tools,XPHB,mundane,AT|XPHB,50.0,50.0,1.0,40.81281,50.0,50.0,near_agreement_official_heavy,0.0
Topaz,XDMG,mundane,$G|XDMG,500.0,500.0,1.0,40.81281,500.0,500.0,exact_commodity_official_price,0.0
Torch,XPHB,mundane,G|XPHB,0.01,0.01,1.0,40.81281,0.01,0.01,near_agreement_official_heavy,0.0
Torpor,XDMG,mundane,G|XPHB,600.0,600.0,1.0,40.81281,600.0,600.0,near_agreement_official_heavy,0.0
Totem,PHB,mundane,SCF,1.0,1.0,1.0,50.084457,1.0,1.0,near_agreement_official_heavy,0.0
Tourmaline,XDMG,mundane,$G|XDMG,100.0,100.0,1.0,40.81281,100.0,100.0,exact_commodity_official_price,0.0
Tower Shield,GrimHollowPG24,mundane,AdvEq,200.0,200.0,1.0,55.97353,200.0,200.0,near_agreement_official_heavy,0.0
Traveler's Clothes,XPHB,mundane,G|XPHB,2.0,2.0,1.0,40.81281,2.0,2.0,near_agreement_official_heavy,0.0
Traveler's Guide,HumblewoodTales,mundane,G,25.0,25.0,1.0,40.81281,25.0,25.0,near_agreement_official_heavy,0.0
Trident,XPHB,mundane,M|XPHB,5.0,5.0,1.0,53.787384,5.0,5.0,near_agreement_official_heavy,0.0
Truth Serum,XDMG,mundane,G|XPHB,150.0,150.0,1.0,40.81281,150.0,150.0,near_agreement_official_heavy,0.0
Turquoise,XDMG,mundane,$G|XDMG,10.0,10.0,1.0,40.81281,10.0,10.0,exact_commodity_official_price,0.0
Twinblades,HelianasGuidetoMonsterHunting,mundane,M,75.0,75.0,1.0,53.787384,75.0,75.0,near_agreement_official_heavy,0.0
Twinshot Hand Crossbow,HumblewoodTales,mundane,R,85.0,85.0,1.0,40.81281,85.0,85.0,near_agreement_official_heavy,0.0
Ulcrun,FRAiF,mundane,G|XPHB,1000.0,1000.0,1.0,40.81281,1000.0,1000.0,near_agreement_official_heavy,0.0
Umbrella,ObojimaTallGrass,mundane,M,0.5,0.5,1.0,53.787384,0.5,0.5,near_agreement_official_heavy,0.0
Vaulter's Axe,ObojimaTallGrass,mundane,M,5.0,5.0,1.0,53.787384,5.0,5.0,near_agreement_official_heavy,0.0
Vertebrae Sword,ObojimaTallGrass,mundane,M,0.6,0.6,1.0,118.2734,0.6,0.6,near_agreement_official_heavy,0.0
Vial,XPHB,mundane,G|XPHB,1.0,1.0,1.0,40.81281,1.0,1.0,near_agreement_official_heavy,0.0
Viol,XPHB,mundane,INS|XPHB,30.0,30.0,1.0,82.138306,30.0,30.0,near_agreement_official_heavy,0.0
Wagon,XPHB,mundane,VEH|XPHB,35.0,35.0,1.0,40.81281,35.0,35.0,near_agreement_official_heavy,0.0
Wand,XPHB,mundane,SCF|XPHB,10.0,10.0,1.0,50.084457,10.0,10.0,near_agreement_official_heavy,0.0
War Pick,XPHB,mundane,M|XPHB,5.0,5.0,1.0,53.787384,5.0,5.0,near_agreement_official_heavy,0.0
Warhammer,XPHB,mundane,M|XPHB,15.0,15.0,1.0,53.787384,15.0,15.0,near_agreement_official_heavy,0.0
Warhorse,XPHB,mundane,MNT|XPHB,400.0,400.0,1.0,40.81281,400.0,400.0,near_agreement_official_heavy,0.0
Warm Fungal Clothing,FRHoF,mundane,G|XPHB,15.0,15.0,1.0,40.81281,15.0,15.0,near_agreement_official_heavy,0.0
Warship,CallfromtheDeep,mundane,SHP,25000.0,25000.0,1.0,40.81281,25000.0,25000.0,near_agreement_official_heavy,0.0
