"Name","Source","Type Code","Type","Rarity","Attunement","Price (gp)","Price Formatted","Price Low","Price High","Confidence","Price Source","URL","Notes","Has Reference"
"+2 Glaive","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Rare","No","3480.94","3,480 gp","2,784 gp","4,177 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20glaive_xdmg","","True"
"+2 Greataxe","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Rare","No","4343.97","4,343 gp","3,475 gp","5,212 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20greataxe_xdmg","","True"
"+2 Greatclub","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Rare","No","3673.25","3,673 gp","2,938 gp","4,407 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20greatclub_xdmg","","True"
"+2 Greatsword","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Rare","No","4285.94","4,285 gp","3,428 gp","5,143 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20greatsword_xdmg","","True"
"+2 Halberd","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Rare","No","3480.94","3,480 gp","2,784 gp","4,177 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20halberd_xdmg","","True"
"+2 Half Plate Armor","Dungeon Master's Guide (2024)","MA|XPHB","Medium Armor","Very Rare","No","8494.62","8,494 gp","6,795 gp","10,193 gp","Medium","Amalgamated (DSA,MSRP)","https://5e.tools/items.html#+2%20half%20plate%20armor_xdmg","","True"
"+2 Hand Crossbow","Dungeon Master's Guide (2024)","R|XPHB","Ranged Weapon","Rare","No","2415.0","2,415 gp","1,932 gp","2,898 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20hand%20crossbow_xdmg","","True"
"+2 Handaxe","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Rare","No","2262.36","2,262 gp","1,809 gp","2,714 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20handaxe_xdmg","","True"
"+2 Heavy Crossbow","Dungeon Master's Guide (2024)","R|XPHB","Ranged Weapon","Rare","No","3894.53","3,894 gp","3,115 gp","4,673 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20heavy%20crossbow_xdmg","","True"
"+2 Hide Armor","Dungeon Master's Guide (2024)","MA|XPHB","Medium Armor","Very Rare","No","8494.62","8,494 gp","6,795 gp","10,193 gp","Medium","Amalgamated (DSA,MSRP)","https://5e.tools/items.html#+2%20hide%20armor_xdmg","","True"
"+2 Hooked Shortspear","Dungeon Master's Guide (2024)","M","Melee Weapon","Rare","No","2262.36","2,262 gp","1,809 gp","2,714 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20hooked%20shortspear_xdmg","","True"
"+2 Hoopak","Dungeon Master's Guide (2024)","M","Melee Weapon","Rare","No","2262.36","2,262 gp","1,809 gp","2,714 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20hoopak_xdmg","","True"
"+2 Javelin","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Rare","No","2262.36","2,262 gp","1,809 gp","2,714 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20javelin_xdmg","","True"
"+2 Lance","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Rare","No","3480.94","3,480 gp","2,784 gp","4,177 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20lance_xdmg","","True"
"+2 Leather Armor","Dungeon Master's Guide (2024)","LA|XPHB","Light Armor","Very Rare","No","8360.05","8,360 gp","6,688 gp","10,032 gp","Medium","Amalgamated (DSA,MSRP)","https://5e.tools/items.html#+2%20leather%20armor_xdmg","","True"
"+2 Light Crossbow","Dungeon Master's Guide (2024)","R|XPHB","Ranged Weapon","Rare","No","3412.31","3,412 gp","2,729 gp","4,094 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20light%20crossbow_xdmg","","True"
"+2 Light Hammer","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Rare","No","2262.36","2,262 gp","1,809 gp","2,714 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20light%20hammer_xdmg","","True"
"+2 Light Repeating Crossbow","Dungeon Master's Guide (2024)","R","Ranged Weapon","Rare","No","3412.31","3,412 gp","2,729 gp","4,094 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20light%20repeating%20crossbow_xdmg","","True"
"+2 Longbow","Dungeon Master's Guide (2024)","R|XPHB","Ranged Weapon","Rare","No","3067.36","3,067 gp","2,453 gp","3,680 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20longbow_xdmg","","True"
"+2 Longsword","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Rare","No","3170.54","3,170 gp","2,536 gp","3,804 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20longsword_xdmg","","True"
"+2 Mace","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Rare","No","2523.3","2,523 gp","2,018 gp","3,027 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20mace_xdmg","","True"
"+2 Master Alchemist's Supplies","Exploring Eberron (2024)","AT|XPHB","Artisan's Tools","Rare","Yes","5845.3","5,845 gp","4,676 gp","7,014 gp","Low","Algorithm","https://5e.tools/items.html#+2%20master%20alchemist's%20supplies_exploringeberron24","","True"
"+2 Master Brewer's Supplies","Exploring Eberron (2024)","AT|XPHB","Artisan's Tools","Rare","Yes","5906.78","5,906 gp","4,725 gp","7,088 gp","Low","Algorithm","https://5e.tools/items.html#+2%20master%20brewer's%20supplies_exploringeberron24","","True"
"+2 Master Calligrapher's Supplies","Exploring Eberron (2024)","AT|XPHB","Artisan's Tools","Rare","Yes","5600.0","5,600 gp","4,480 gp","6,720 gp","Low","Algorithm","https://5e.tools/items.html#+2%20master%20calligrapher's%20supplies_exploringeberron24","","True"
"+2 Master Carpenter's Tools","Exploring Eberron (2024)","AT|XPHB","Artisan's Tools","Rare","Yes","5695.16","5,695 gp","4,556 gp","6,834 gp","Low","Algorithm","https://5e.tools/items.html#+2%20master%20carpenter's%20tools_exploringeberron24","","True"
"+2 Master Cartographer's Tools","Exploring Eberron (2024)","AT|XPHB","Artisan's Tools","Rare","Yes","5695.16","5,695 gp","4,556 gp","6,834 gp","Low","Algorithm","https://5e.tools/items.html#+2%20master%20cartographer's%20tools_exploringeberron24","","True"
"+2 Master Cobbler's Tools","Exploring Eberron (2024)","AT|XPHB","Artisan's Tools","Rare","Yes","5600.0","5,600 gp","4,480 gp","6,720 gp","Low","Algorithm","https://5e.tools/items.html#+2%20master%20cobbler's%20tools_exploringeberron24","","True"
"+2 Master Cook's Utensils","Exploring Eberron (2024)","AT|XPHB","Artisan's Tools","Rare","Yes","5845.3","5,845 gp","4,676 gp","7,014 gp","Low","Algorithm","https://5e.tools/items.html#+2%20master%20cook's%20utensils_exploringeberron24","","True"
"+2 Master Glassblower's Tools","Exploring Eberron (2024)","AT|XPHB","Artisan's Tools","Rare","Yes","5600.0","5,600 gp","4,480 gp","6,720 gp","Low","Algorithm","https://5e.tools/items.html#+2%20master%20glassblower's%20tools_exploringeberron24","","True"
"+2 Master Jeweler's Tools","Exploring Eberron (2024)","AT|XPHB","Artisan's Tools","Rare","Yes","5121.77","5,121 gp","4,097 gp","6,146 gp","Low","Algorithm","https://5e.tools/items.html#+2%20master%20jeweler's%20tools_exploringeberron24","","True"
"+2 Master Leatherworker's Tools","Exploring Eberron (2024)","AT|XPHB","Artisan's Tools","Rare","Yes","5600.0","5,600 gp","4,480 gp","6,720 gp","Low","Algorithm","https://5e.tools/items.html#+2%20master%20leatherworker's%20tools_exploringeberron24","","True"
"+2 Master Mason's Tools","Exploring Eberron (2024)","AT|XPHB","Artisan's Tools","Rare","Yes","5845.3","5,845 gp","4,676 gp","7,014 gp","Low","Algorithm","https://5e.tools/items.html#+2%20master%20mason's%20tools_exploringeberron24","","True"
"+2 Master Painter's Supplies","Exploring Eberron (2024)","AT|XPHB","Artisan's Tools","Rare","Yes","5600.0","5,600 gp","4,480 gp","6,720 gp","Low","Algorithm","https://5e.tools/items.html#+2%20master%20painter's%20supplies_exploringeberron24","","True"
"+2 Master Potter's Tools","Exploring Eberron (2024)","AT|XPHB","Artisan's Tools","Rare","Yes","5333.39","5,333 gp","4,266 gp","6,400 gp","Low","Algorithm","https://5e.tools/items.html#+2%20master%20potter's%20tools_exploringeberron24","","True"
"+2 Master Smith's Tools","Exploring Eberron (2024)","AT|XPHB","Artisan's Tools","Rare","Yes","5845.3","5,845 gp","4,676 gp","7,014 gp","Low","Algorithm","https://5e.tools/items.html#+2%20master%20smith's%20tools_exploringeberron24","","True"
"+2 Master Tinker's Tools","Exploring Eberron (2024)","AT|XPHB","Artisan's Tools","Rare","Yes","5961.77","5,961 gp","4,769 gp","7,154 gp","Low","Algorithm","https://5e.tools/items.html#+2%20master%20tinker's%20tools_exploringeberron24","","True"
"+2 Master Weaver's Tools","Exploring Eberron (2024)","AT|XPHB","Artisan's Tools","Rare","Yes","5600.0","5,600 gp","4,480 gp","6,720 gp","Low","Algorithm","https://5e.tools/items.html#+2%20master%20weaver's%20tools_exploringeberron24","","True"
"+2 Master Woodcarver's Tools","Exploring Eberron (2024)","AT|XPHB","Artisan's Tools","Rare","Yes","5600.0","5,600 gp","4,480 gp","6,720 gp","Low","Algorithm","https://5e.tools/items.html#+2%20master%20woodcarver's%20tools_exploringeberron24","","True"
"+2 Maul","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Rare","No","4478.25","4,478 gp","3,582 gp","5,373 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20maul_xdmg","","True"
"+2 Moon Sickle","Tasha's Cauldron of Everything","M","Melee Weapon","Rare","Yes","12045.61","12,045 gp","9,636 gp","14,454 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20moon%20sickle_tce","","True"
"+2 Morningstar","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Rare","No","3328.3","3,328 gp","2,662 gp","3,993 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20morningstar_xdmg","","True"
"+2 Musket","Dungeon Master's Guide (2024)","R|XPHB","Ranged Weapon","Rare","No","4478.25","4,478 gp","3,582 gp","5,373 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20musket_xdmg","","True"
"+2 Needle","Dungeon Master's Guide (2024)","A|XPHB","Ammunition","Rare","No","126.62","126 gp","101 gp","151 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20needle_xdmg","","True"
"+2 Padded Armor","Dungeon Master's Guide (2024)","LA|XPHB","Light Armor","Very Rare","No","8360.05","8,360 gp","6,688 gp","10,032 gp","Medium","Amalgamated (DSA,MSRP)","https://5e.tools/items.html#+2%20padded%20armor_xdmg","","True"
"+2 Pike","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Rare","No","3894.53","3,894 gp","3,115 gp","4,673 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20pike_xdmg","","True"
"+2 Pistol","Dungeon Master's Guide (2024)","R|XPHB","Ranged Weapon","Rare","No","3178.71","3,178 gp","2,542 gp","3,814 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20pistol_xdmg","","True"
"+2 Plate Armor","Dungeon Master's Guide (2024)","HA|XPHB","Heavy Armor","Very Rare","No","8495.62","8,495 gp","6,796 gp","10,194 gp","Medium","Amalgamated (DSA,MSRP)","https://5e.tools/items.html#+2%20plate%20armor_xdmg","","True"
"+2 Quarterstaff","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Rare","No","2523.3","2,523 gp","2,018 gp","3,027 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20quarterstaff_xdmg","","True"
"+2 Rapier","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Rare","No","3067.36","3,067 gp","2,453 gp","3,680 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20rapier_xdmg","","True"
"+2 Rhythm-Maker's Drum","Tasha's Cauldron of Everything","INS","Musical Instrument","Rare","Yes","8613.92","8,613 gp","6,891 gp","10,336 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20rhythm-maker's%20drum_tce","","True"
"+2 Ring Mail","Dungeon Master's Guide (2024)","HA|XPHB","Heavy Armor","Very Rare","No","8489.87","8,489 gp","6,791 gp","10,187 gp","Medium","Amalgamated (DSA,MSRP)","https://5e.tools/items.html#+2%20ring%20mail_xdmg","","True"
"+2 Rod of the Pact Keeper","Dungeon Master's Guide (2024)","RD|XDMG","Rod","Rare","Yes","9023.7","9,023 gp","7,218 gp","10,828 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20rod%20of%20the%20pact%20keeper_xdmg","","True"
"+2 Scale Mail","Dungeon Master's Guide (2024)","MA|XPHB","Medium Armor","Very Rare","No","8494.62","8,494 gp","6,795 gp","10,193 gp","Medium","Amalgamated (DSA,MSRP)","https://5e.tools/items.html#+2%20scale%20mail_xdmg","","True"
"+2 Scimitar","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Rare","No","2415.0","2,415 gp","1,932 gp","2,898 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20scimitar_xdmg","","True"
"+2 Shield","Dungeon Master's Guide (2024)","S|XPHB","Shield","Rare","No","5072.73","5,072 gp","4,058 gp","6,087 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20shield_xdmg","","True"
"+2 Shortbow","Dungeon Master's Guide (2024)","R|XPHB","Ranged Weapon","Rare","No","2262.36","2,262 gp","1,809 gp","2,714 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20shortbow_xdmg","","True"
"+2 Shortsword","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Rare","No","2262.36","2,262 gp","1,809 gp","2,714 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20shortsword_xdmg","","True"
"+2 Sickle","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Rare","No","2262.36","2,262 gp","1,809 gp","2,714 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20sickle_xdmg","","True"
"+2 Sling","Dungeon Master's Guide (2024)","R|XPHB","Ranged Weapon","Rare","No","2415.0","2,415 gp","1,932 gp","2,898 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20sling_xdmg","","True"
"+2 Sling Bullet","Dungeon Master's Guide (2024)","A|XPHB","Ammunition","Rare","No","126.62","126 gp","101 gp","151 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20sling%20bullet_xdmg","","True"
"+2 Spear","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Rare","No","2415.0","2,415 gp","1,932 gp","2,898 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20spear_xdmg","","True"
"+2 Splint Armor","Dungeon Master's Guide (2024)","HA|XPHB","Heavy Armor","Very Rare","No","8489.87","8,489 gp","6,791 gp","10,187 gp","Medium","Amalgamated (DSA,MSRP)","https://5e.tools/items.html#+2%20splint%20armor_xdmg","","True"
"+2 Studded Leather Armor","Dungeon Master's Guide (2024)","LA|XPHB","Light Armor","Very Rare","No","8360.05","8,360 gp","6,688 gp","10,032 gp","Medium","Amalgamated (DSA,MSRP)","https://5e.tools/items.html#+2%20studded%20leather%20armor_xdmg","","True"
"+2 Tools of the Master","Exploring Eberron (2024)","AT|XPHB","Artisan's Tools","Rare","Yes","5156.41","5,156 gp","4,125 gp","6,187 gp","Low","Algorithm","https://5e.tools/items.html#+2%20tools%20of%20the%20master_exploringeberron24","🤖","False"
"+2 Trident","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Rare","No","3328.3","3,328 gp","2,662 gp","3,993 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20trident_xdmg","","True"
"+2 Wand of the War Mage","Dungeon Master's Guide (2024)","WD|XDMG","Wand","Rare","Yes","3867.57","3,867 gp","3,094 gp","4,641 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20wand%20of%20the%20war%20mage_xdmg","","True"
"+2 War Pick","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Rare","No","3067.36","3,067 gp","2,453 gp","3,680 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20war%20pick_xdmg","","True"
"+2 Warhammer","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Rare","No","3412.31","3,412 gp","2,729 gp","4,094 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20warhammer_xdmg","","True"
"+2 Whip","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Rare","No","2415.0","2,415 gp","1,932 gp","2,898 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20whip_xdmg","","True"
"+2 Wraps of Unarmed Power","Dungeon Master's Guide (2024)","","Wondrous Item","Rare","No","3350.84","3,350 gp","2,680 gp","4,021 gp","Low","Single source (DSA)","https://5e.tools/items.html#+2%20wraps%20of%20unarmed%20power_xdmg","","True"
"+2 Yklwa","Dungeon Master's Guide (2024)","M","Melee Weapon","Rare","No","3170.54","3,170 gp","2,536 gp","3,804 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+2%20yklwa_xdmg","","True"
"+3 All-Purpose Tool","Tasha's Cauldron of Everything","SCF","Spellcasting Focus","Very Rare","Yes","25773.97","25,773 gp","20,619 gp","30,928 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+3%20all-purpose%20tool_tce","","True"
"+3 Amulet of the Devout","Tasha's Cauldron of Everything","","Wondrous Item","Very Rare","Yes","24988.64","24,988 gp","19,990 gp","29,986 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+3%20amulet%20of%20the%20devout_tce","","True"
"+3 Arcane Grimoire","Tasha's Cauldron of Everything","SCF","Spellcasting Focus","Very Rare","Yes","25559.77","25,559 gp","20,447 gp","30,671 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+3%20arcane%20grimoire_tce","","True"
"+3 Arrow","Dungeon Master's Guide (2024)","A|XPHB","Ammunition","Very Rare","No","644.53","644 gp","515 gp","773 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+3%20arrow_xdmg","","True"
"+3 Battleaxe","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Very Rare","No","14946.35","14,946 gp","11,957 gp","17,935 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+3%20battleaxe_xdmg","","True"
"+3 Bloodwell Vial","Tasha's Cauldron of Everything","SCF","Spellcasting Focus","Very Rare","Yes","27691.57","27,691 gp","22,153 gp","33,229 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+3%20bloodwell%20vial_tce","","True"
"+3 Blowgun","Dungeon Master's Guide (2024)","R|XPHB","Ranged Weapon","Very Rare","No","12602.72","12,602 gp","10,082 gp","15,123 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+3%20blowgun_xdmg","","True"
"+3 Bolt","Dungeon Master's Guide (2024)","A|XPHB","Ammunition","Very Rare","No","644.53","644 gp","515 gp","773 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+3%20bolt_xdmg","","True"
"+3 Breastplate","Dungeon Master's Guide (2024)","MA|XPHB","Medium Armor","Legendary","No","29612.25","29,612 gp","23,689 gp","35,534 gp","Medium","Amalgamated (DSA,MSRP)","https://5e.tools/items.html#+3%20breastplate_xdmg","","True"
"+3 Chain Mail","Dungeon Master's Guide (2024)","HA|XPHB","Heavy Armor","Legendary","No","29714.78","29,714 gp","23,771 gp","35,657 gp","Medium","Amalgamated (DSA,MSRP)","https://5e.tools/items.html#+3%20chain%20mail_xdmg","","True"
"+3 Chain Shirt","Dungeon Master's Guide (2024)","MA|XPHB","Medium Armor","Legendary","No","29612.25","29,612 gp","23,689 gp","35,534 gp","Medium","Amalgamated (DSA,MSRP)","https://5e.tools/items.html#+3%20chain%20shirt_xdmg","","True"
"+3 Club","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Very Rare","No","10159.53","10,159 gp","8,127 gp","12,191 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+3%20club_xdmg","","True"
"+3 Dagger","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Very Rare","No","8987.72","8,987 gp","7,190 gp","10,785 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+3%20dagger_xdmg","","True"
"+3 Dart","Dungeon Master's Guide (2024)","R|XPHB","Ranged Weapon","Very Rare","No","6644.09","6,644 gp","5,315 gp","7,972 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+3%20dart_xdmg","","True"
"+3 Double-Bladed Scimitar","Dungeon Master's Guide (2024)","M","Melee Weapon","Very Rare","No","15631.81","15,631 gp","12,505 gp","18,758 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+3%20double-bladed%20scimitar_xdmg","","True"
