"Name","Source","Type Code","Type","Rarity","Attunement","Price (gp)","Price Formatted","Price Low","Price High","Confidence","Price Source","URL","Notes","Has Reference"
"+1 Adamantine Whip","Call from the Deep","M|XPHB","Melee Weapon","Uncommon","No","512.5","512 gp","410 gp","615 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20adamantine%20whip_callfromthedeep","","True"
"+1 Adamantine Wrath Axe","Call from the Deep","M|XPHB","Melee Weapon","Uncommon","No","814.78","814 gp","651 gp","977 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20adamantine%20wrath%20axe_callfromthedeep","","True"
"+1 Adamantine Wrath Maul","Call from the Deep","M|XPHB","Melee Weapon","Uncommon","No","830.44","830 gp","664 gp","996 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20adamantine%20wrath%20maul_callfromthedeep","","True"
"+1 Adamantine Yklwa","Call from the Deep","M","Melee Weapon","Uncommon","No","523.8","523 gp","419 gp","628 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20adamantine%20yklwa_callfromthedeep","","True"
"+1 All-Purpose Tool","Tasha's Cauldron of Everything","SCF","Spellcasting Focus","Uncommon","Yes","2778.12","2,778 gp","2,222 gp","3,333 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20all-purpose%20tool_tce","⚠️","True"
"+1 Amulet of the Devout","Tasha's Cauldron of Everything","","Wondrous Item","Uncommon","Yes","2558.18","2,558 gp","2,046 gp","3,069 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20amulet%20of%20the%20devout_tce","⚠️","True"
"+1 Arbalest","Dungeon Master's Guide (2024)","R|XPHB","Ranged Weapon","Uncommon","No","905.16","905 gp","724 gp","1,086 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20arbalest_xdmg","","True"
"+1 Arcane Grimoire","Tasha's Cauldron of Everything","SCF","Spellcasting Focus","Uncommon","Yes","2444.71","2,444 gp","1,955 gp","2,933 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20arcane%20grimoire_tce","⚠️","True"
"+1 Arrow","Dungeon Master's Guide (2024)","A|XPHB","Ammunition","Uncommon","No","34.24","34 gp","27 gp","41 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20arrow_xdmg","","True"
"+1 Battleaxe","Dungeon Master's Guide (2024)","M|XPHB","Melee Weapon","Uncommon","No","635.68","635 gp","508 gp","762 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20battleaxe_xdmg","","True"
"+1 Bellow Flute","Dungeon Master's Guide (2024)","M","Melee Weapon","Uncommon","No","382.26","382 gp","305 gp","458 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20bellow%20flute_xdmg","","True"
"+1 Bellows Cannister","Dungeon Master's Guide (2024)","A|XPHB","Ammunition","Uncommon","No","34.24","34 gp","27 gp","41 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20bellows%20cannister_xdmg","","True"
"+1 Black Ice Arbalest","Call from the Deep","R|XPHB","Ranged Weapon","Rare","No","850.63","850 gp","680 gp","1,020 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20arbalest_callfromthedeep","","True"
"+1 Black Ice Battleaxe","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","635.19","635 gp","508 gp","762 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20battleaxe_callfromthedeep","","True"
"+1 Black Ice Bellow Flute","Call from the Deep","M","Melee Weapon","Rare","No","435.41","435 gp","348 gp","522 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20bellow%20flute_callfromthedeep","","True"
"+1 Black Ice Blackpowder Pistol","Call from the Deep","R|XPHB","Ranged Weapon","Rare","No","635.19","635 gp","508 gp","762 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20blackpowder%20pistol_callfromthedeep","","True"
"+1 Black Ice Blackpowder Rifle","Call from the Deep","R|XPHB","Ranged Weapon","Rare","No","801.99","801 gp","641 gp","962 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20blackpowder%20rifle_callfromthedeep","","True"
"+1 Black Ice Blowgun","Call from the Deep","R|XPHB","Ranged Weapon","Rare","No","537.91","537 gp","430 gp","645 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20blowgun_callfromthedeep","","True"
"+1 Black Ice Blunderbuss","Call from the Deep","R|XPHB","Ranged Weapon","Rare","No","830.44","830 gp","664 gp","996 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20blunderbuss_callfromthedeep","","True"
"+1 Black Ice Blunderbuss, Hand","Call from the Deep","R|XPHB","Ranged Weapon","Rare","No","635.19","635 gp","508 gp","762 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20blunderbuss,%20hand_callfromthedeep","","True"
"+1 Black Ice Boat Oar","Call from the Deep","M","Melee Weapon","Rare","No","683.83","683 gp","547 gp","820 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20boat%20oar_callfromthedeep","","True"
"+1 Black Ice Boomerang","Call from the Deep","M","Melee Weapon","Rare","No","435.41","435 gp","348 gp","522 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20boomerang_callfromthedeep","","True"
"+1 Black Ice Brass Knuckles","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","435.41","435 gp","348 gp","522 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20brass%20knuckles_callfromthedeep","","True"
"+1 Black Ice Butterfly Staff","Call from the Deep","M","Melee Weapon","Rare","No","435.41","435 gp","348 gp","522 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20butterfly%20staff_callfromthedeep","","True"
"+1 Black Ice Candlemaker's Club","Call from the Deep","M","Melee Weapon","Rare","No","801.99","801 gp","641 gp","962 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20candlemaker's%20club_callfromthedeep","","True"
"+1 Black Ice Catchpole","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","548.35","548 gp","438 gp","658 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20catchpole_callfromthedeep","","True"
"+1 Black Ice Cavalry Flail","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","645.15","645 gp","516 gp","774 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20cavalry%20flail_callfromthedeep","","True"
"+1 Black Ice Cavalry Hammer","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","645.15","645 gp","516 gp","774 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20cavalry%20hammer_callfromthedeep","","True"
"+1 Black Ice Cavalry Pick","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","645.15","645 gp","516 gp","774 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20cavalry%20pick_callfromthedeep","","True"
"+1 Black Ice Chakram","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","435.41","435 gp","348 gp","522 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20chakram_callfromthedeep","","True"
"+1 Black Ice Claymore","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","776.96","776 gp","621 gp","932 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20claymore_callfromthedeep","","True"
"+1 Black Ice Club","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","484.05","484 gp","387 gp","580 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20club_callfromthedeep","","True"
"+1 Black Ice Composite Longbow","Call from the Deep","R|XPHB","Ranged Weapon","Rare","No","586.55","586 gp","469 gp","703 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20composite%20longbow_callfromthedeep","","True"
"+1 Black Ice Composite Shortbow","Call from the Deep","R|XPHB","Ranged Weapon","Rare","No","484.05","484 gp","387 gp","580 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20composite%20shortbow_callfromthedeep","","True"
"+1 Black Ice Dagger","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","435.41","435 gp","348 gp","522 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20dagger_callfromthedeep","","True"
"+1 Black Ice Dandelion Spear","Call from the Deep","M","Melee Weapon","Rare","No","663.64","663 gp","530 gp","796 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20dandelion%20spear_callfromthedeep","","True"
"+1 Black Ice Dart","Call from the Deep","R|XPHB","Ranged Weapon","Rare","No","338.13","338 gp","270 gp","405 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20dart_callfromthedeep","","True"
"+1 Black Ice Double Blade","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","548.35","548 gp","438 gp","658 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20double%20blade_callfromthedeep","","True"
"+1 Black Ice Double Spear","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","532.69","532 gp","426 gp","639 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20double%20spear_callfromthedeep","","True"
"+1 Black Ice Double-Bladed Scimitar","Call from the Deep","M","Melee Weapon","Rare","No","663.64","663 gp","530 gp","796 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20double-bladed%20scimitar_callfromthedeep","","True"
"+1 Black Ice Dragon Pistol","Call from the Deep","R|XPHB","Ranged Weapon","Rare","No","635.19","635 gp","508 gp","762 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20dragon%20pistol_callfromthedeep","","True"
"+1 Black Ice Dragon Rifle","Call from the Deep","R|XPHB","Ranged Weapon","Rare","No","737.69","737 gp","590 gp","885 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20dragon%20rifle_callfromthedeep","","True"
"+1 Black Ice Drive Shaft","Call from the Deep","M","Melee Weapon","Rare","No","953.13","953 gp","762 gp","1,143 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20drive%20shaft_callfromthedeep","","True"
"+1 Black Ice Elite Rapier","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","586.55","586 gp","469 gp","703 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20elite%20rapier_callfromthedeep","","True"
"+1 Black Ice Fan","Call from the Deep","M","Melee Weapon","Rare","No","435.41","435 gp","348 gp","522 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20fan_callfromthedeep","","True"
"+1 Black Ice Field Spear","Call from the Deep","M","Melee Weapon","Rare","No","435.41","435 gp","348 gp","522 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20field%20spear_callfromthedeep","","True"
"+1 Black Ice Fighting Chain","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","512.5","512 gp","410 gp","615 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20fighting%20chain_callfromthedeep","","True"
"+1 Black Ice Fighting Chain, Brutal","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","561.14","561 gp","448 gp","673 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20fighting%20chain,%20brutal_callfromthedeep","","True"
"+1 Black Ice Fighting Chain, Hook","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","512.5","512 gp","410 gp","615 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20fighting%20chain,%20hook_callfromthedeep","","True"
"+1 Black Ice Fighting Chain, Sickle","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","512.5","512 gp","410 gp","615 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20fighting%20chain,%20sickle_callfromthedeep","","True"
"+1 Black Ice Flail","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","586.55","586 gp","469 gp","703 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20flail_callfromthedeep","","True"
"+1 Black Ice Flame Bellows","Call from the Deep","R|XPHB","Ranged Weapon","Rare","No","808.67","808 gp","646 gp","970 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20flame%20bellows_callfromthedeep","","True"
"+1 Black Ice Frying Pan","Call from the Deep","M","Melee Weapon","Rare","No","561.14","561 gp","448 gp","673 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20frying%20pan_callfromthedeep","","True"
"+1 Black Ice Gladiator Net","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","548.35","548 gp","438 gp","658 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20gladiator%20net_callfromthedeep","","True"
"+1 Black Ice Glaive","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","663.64","663 gp","530 gp","796 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20glaive_callfromthedeep","","True"
"+1 Black Ice Greataxe","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","776.96","776 gp","621 gp","932 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20greataxe_callfromthedeep","","True"
"+1 Black Ice Greatclub","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","699.49","699 gp","559 gp","839 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20greatclub_callfromthedeep","","True"
"+1 Black Ice Greatsword","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","766.14","766 gp","612 gp","919 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20greatsword_callfromthedeep","","True"
"+1 Black Ice Guardian Poleaxe","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","692.09","692 gp","553 gp","830 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20guardian%20poleaxe_callfromthedeep","","True"
"+1 Black Ice Halberd","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","663.64","663 gp","530 gp","796 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20halberd_callfromthedeep","","True"
"+1 Black Ice Hand Claws","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","484.05","484 gp","387 gp","580 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20hand%20claws_callfromthedeep","","True"
"+1 Black Ice Hand Crossbow","Call from the Deep","R|XPHB","Ranged Weapon","Rare","No","512.5","512 gp","410 gp","615 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20hand%20crossbow_callfromthedeep","","True"
"+1 Black Ice Handaxe","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","484.05","484 gp","387 gp","580 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20handaxe_callfromthedeep","","True"
"+1 Black Ice Heavy Crossbow","Call from the Deep","R|XPHB","Ranged Weapon","Rare","No","740.73","740 gp","592 gp","888 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20heavy%20crossbow_callfromthedeep","","True"
"+1 Black Ice Hooked Shortspear","Call from the Deep","M","Melee Weapon","Rare","No","484.05","484 gp","387 gp","580 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20hooked%20shortspear_callfromthedeep","","True"
"+1 Black Ice Hoopak","Call from the Deep","M","Melee Weapon","Rare","No","484.05","484 gp","387 gp","580 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20hoopak_callfromthedeep","","True"
"+1 Black Ice Iron Tea Kettle","Call from the Deep","M","Melee Weapon","Rare","No","586.55","586 gp","469 gp","703 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20iron%20tea%20kettle_callfromthedeep","","True"
"+1 Black Ice Javelin","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","484.05","484 gp","387 gp","580 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20javelin_callfromthedeep","","True"
"+1 Black Ice Knightly Lance","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","766.14","766 gp","612 gp","919 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20knightly%20lance_callfromthedeep","","True"
"+1 Black Ice Knightly Sword","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","645.15","645 gp","516 gp","774 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20knightly%20sword_callfromthedeep","","True"
"+1 Black Ice Lance","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","663.64","663 gp","530 gp","796 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20lance_callfromthedeep","","True"
"+1 Black Ice Light Crossbow","Call from the Deep","R|XPHB","Ranged Weapon","Rare","No","650.85","650 gp","520 gp","781 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20light%20crossbow_callfromthedeep","","True"
"+1 Black Ice Light Hammer","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","484.05","484 gp","387 gp","580 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20light%20hammer_callfromthedeep","","True"
"+1 Black Ice Light Repeating Crossbow","Call from the Deep","R","Ranged Weapon","Rare","No","650.85","650 gp","520 gp","781 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20light%20repeating%20crossbow_callfromthedeep","","True"
"+1 Black Ice Lom Lom Dagger","Call from the Deep","M","Melee Weapon","Rare","No","435.41","435 gp","348 gp","522 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20lom%20lom%20dagger_callfromthedeep","","True"
"+1 Black Ice Longbow","Call from the Deep","R|XPHB","Ranged Weapon","Rare","No","586.55","586 gp","469 gp","703 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20longbow_callfromthedeep","","True"
"+1 Black Ice Longsword","Call from the Deep","M|XPHB","Melee Weapon","Rare","No","645.15","645 gp","516 gp","774 gp","High","Amalgamated (DSA,MSRP,DMPG)","https://5e.tools/items.html#+1%20black%20ice%20longsword_callfromthedeep","","True"
